2026-06-21 04:19:34,321 - INFO - 输出目录: results/hamt_deep_20260621_041934
2026-06-21 04:19:34,321 - INFO - 配置文件: configs/three_phase.yaml
2026-06-21 04:19:34,321 - INFO - GPU: 0
2026-06-21 04:19:34,321 - INFO - 
============================================================
2026-06-21 04:19:34,321 - INFO - 开始 phase1
2026-06-21 04:19:34,321 - INFO - ============================================================
2026-06-21 04:19:34,459 - INFO - 构建 HMAT 模型...
2026-06-21 04:19:35,305 - INFO - 模型参数: 97.6M total, 97.6M trainable
2026-06-21 04:19:37,275 - INFO - 开始训练 Phase: phase1 (15 epochs)
2026-06-21 04:19:37,276 - INFO - Backbone 冻结: 0/175 params (0.0%)
2026-06-21 04:27:23,215 - INFO - Epoch 1, Step 3750, AvgLoss: 3.061338, LR: 6.18e-05, CIoU: 0.6559
2026-06-21 04:27:29,395 - INFO - Epoch 1, Step 3800, AvgLoss: 3.049711, LR: 6.21e-05, CIoU: 0.7521
2026-06-21 04:27:35,574 - INFO - Epoch 1, Step 3850, AvgLoss: 3.040827, LR: 6.28e-05, CIoU: 0.5488
2026-06-21 04:27:41,759 - INFO - Epoch 1, Step 3900, AvgLoss: 3.030597, LR: 6.32e-05, CIoU: 0.9452
2026-06-21 04:27:47,953 - INFO - Epoch 1, Step 3950, AvgLoss: 3.021734, LR: 6.39e-05, CIoU: 0.5648
2026-06-21 04:27:54,131 - INFO - Epoch 1, Step 4000, AvgLoss: 3.012042, LR: 6.46e-05, CIoU: 0.6754
2026-06-21 04:28:00,306 - INFO - Epoch 1, Step 4050, AvgLoss: 3.002144, LR: 6.50e-05, CIoU: 0.2738
2026-06-21 04:28:06,484 - INFO - Epoch 1, Step 4100, AvgLoss: 2.993314, LR: 6.57e-05, CIoU: 0.3983
2026-06-21 04:28:12,659 - INFO - Epoch 1, Step 4150, AvgLoss: 2.983343, LR: 6.61e-05, CIoU: 0.3750
2026-06-21 04:28:18,826 - INFO - Epoch 1, Step 4200, AvgLoss: 2.975277, LR: 6.68e-05, CIoU: 0.2603
2026-06-21 04:28:24,990 - INFO - Epoch 1, Step 4250, AvgLoss: 2.964647, LR: 6.72e-05, CIoU: 0.5038
2026-06-21 04:28:31,168 - INFO - Epoch 1, Step 4300, AvgLoss: 2.956144, LR: 6.79e-05, CIoU: 0.8191
2026-06-21 04:28:37,332 - INFO - Epoch 1, Step 4350, AvgLoss: 2.945413, LR: 6.82e-05, CIoU: 0.5744
2026-06-21 04:28:43,518 - INFO - Epoch 1, Step 4400, AvgLoss: 2.938015, LR: 6.90e-05, CIoU: 0.8093
2026-06-21 04:28:49,693 - INFO - Epoch 1, Step 4450, AvgLoss: 2.928991, LR: 6.97e-05, CIoU: 0.3984
2026-06-21 04:28:55,865 - INFO - Epoch 1, Step 4500, AvgLoss: 2.922287, LR: 7.00e-05, CIoU: 0.8424
2026-06-21 04:29:02,039 - INFO - Epoch 1, Step 4550, AvgLoss: 2.913567, LR: 7.08e-05, CIoU: 0.5755
2026-06-21 04:29:08,204 - INFO - Epoch 1, Step 4600, AvgLoss: 2.904382, LR: 7.11e-05, CIoU: 0.2244
2026-06-21 04:29:14,378 - INFO - Epoch 1, Step 4650, AvgLoss: 2.895747, LR: 7.18e-05, CIoU: 0.5715
2026-06-21 04:29:20,550 - INFO - Epoch 1, Step 4700, AvgLoss: 2.888832, LR: 7.22e-05, CIoU: 0.7589
2026-06-21 04:29:26,727 - INFO - Epoch 1, Step 4750, AvgLoss: 2.879792, LR: 7.29e-05, CIoU: 1.0048
2026-06-21 04:29:32,920 - INFO - Epoch 1, Step 4800, AvgLoss: 2.872300, LR: 7.36e-05, CIoU: 0.5669
2026-06-21 04:29:39,093 - INFO - Epoch 1, Step 4850, AvgLoss: 2.864392, LR: 7.40e-05, CIoU: 0.4110
2026-06-21 04:29:45,281 - INFO - Epoch 1, Step 4900, AvgLoss: 2.857978, LR: 7.47e-05, CIoU: 0.4334
2026-06-21 04:29:51,449 - INFO - Epoch 1, Step 4950, AvgLoss: 2.851177, LR: 7.51e-05, CIoU: 0.8133
2026-06-21 04:29:57,633 - INFO - Epoch 1, Step 5000, AvgLoss: 2.844967, LR: 7.58e-05, CIoU: 0.5250
2026-06-21 04:30:03,802 - INFO - Epoch 1, Step 5050, AvgLoss: 2.837281, LR: 7.62e-05, CIoU: 0.6108
2026-06-21 04:30:10,044 - INFO - Epoch 1, Step 5100, AvgLoss: 2.829375, LR: 7.69e-05, CIoU: 0.3009
2026-06-21 04:30:16,213 - INFO - Epoch 1, Step 5150, AvgLoss: 2.824458, LR: 7.72e-05, CIoU: 1.0106
2026-06-21 04:30:22,388 - INFO - Epoch 1, Step 5200, AvgLoss: 2.818294, LR: 7.80e-05, CIoU: 0.8585
2026-06-21 04:30:28,560 - INFO - Epoch 1, Step 5250, AvgLoss: 2.812341, LR: 7.87e-05, CIoU: 0.5705
2026-06-21 04:30:34,730 - INFO - Epoch 1, Step 5300, AvgLoss: 2.805885, LR: 7.90e-05, CIoU: 0.6172
2026-06-21 04:30:40,901 - INFO - Epoch 1, Step 5350, AvgLoss: 2.798587, LR: 7.98e-05, CIoU: 0.6639
2026-06-21 04:30:47,090 - INFO - Epoch 1, Step 5400, AvgLoss: 2.790724, LR: 8.01e-05, CIoU: 0.4902
2026-06-21 04:30:53,323 - INFO - Epoch 1, Step 5450, AvgLoss: 2.785012, LR: 8.08e-05, CIoU: 0.2820
2026-06-21 04:30:59,546 - INFO - Epoch 1, Step 5500, AvgLoss: 2.779327, LR: 8.12e-05, CIoU: 0.7350
2026-06-21 04:31:05,784 - INFO - Epoch 1, Step 5550, AvgLoss: 2.773171, LR: 8.19e-05, CIoU: 0.6040
2026-06-21 04:31:12,036 - INFO - Epoch 1, Step 5600, AvgLoss: 2.767166, LR: 8.26e-05, CIoU: 0.4853
2026-06-21 04:31:18,278 - INFO - Epoch 1, Step 5650, AvgLoss: 2.760544, LR: 8.30e-05, CIoU: 0.4395
2026-06-21 04:31:24,638 - INFO - Epoch 1, Step 5700, AvgLoss: 2.754220, LR: 8.37e-05, CIoU: 0.2732
2026-06-21 04:31:30,995 - INFO - Epoch 1, Step 5750, AvgLoss: 2.748637, LR: 8.41e-05, CIoU: 0.5341
2026-06-21 04:31:37,251 - INFO - Epoch 1, Step 5800, AvgLoss: 2.743924, LR: 8.48e-05, CIoU: 1.2937
2026-06-21 04:31:43,461 - INFO - Epoch 1, Step 5850, AvgLoss: 2.738098, LR: 8.52e-05, CIoU: 0.7021
2026-06-21 04:31:49,710 - INFO - Epoch 1, Step 5900, AvgLoss: 2.733668, LR: 8.59e-05, CIoU: 0.5975
2026-06-21 04:31:55,943 - INFO - Epoch 1, Step 5950, AvgLoss: 2.728579, LR: 8.62e-05, CIoU: 0.3651
2026-06-21 04:32:02,212 - INFO - Epoch 1, Step 6000, AvgLoss: 2.724012, LR: 8.70e-05, CIoU: 0.2258
